PERMIT_TYPE,APP_ID,WDID,STATUS,NOI_PROCESSED_DATE,REGION_BOARD,COUNTY,OPERATOR_NAME,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_COUNTY,FACILITY_CONTACT_FIRST_NAME,FACILITY_CONTACT_LAST_NAME,FACILITY_PHONE,FACILITY_TOTAL_SIZE,FACILITY_TOTAL_SIZE_UNIT,PRIMARY_SIC
Industrial,188608,4 19I000416,Active,1992-03-13,4,Los Angeles,Pq Llc,Pq Llc,8401 Quartz Ave,South Gate,Ca,90280.0,33.95775,-118.19203,Los Angeles,Jim,Olivier,323-326-1100,6.0,Acres,"2819-Industrial Inorganic Chemicals, Nec"
Industrial,188609,4 19I000419,Terminated,1992-03-13,4,Los Angeles,Solar Intl Shipping Agency,Yang Ming Container Terminal,2050 John S Gibson Blvd,San Pedro,Ca,90731.0,33.76866,-118.28083,Los Angeles,Stephen,Hsu,310-519-2399,49.0,Acres,4491-Marine Cargo Handling
Industrial,188610,4 19I000421,Terminated,1992-03-13,4,Los Angeles,Tw Graphic,T W Graphics Grp,6901 Stanford Ave,Los Angeles,Ca,90001.0,33.97632,-118.26297,Los Angeles,Pablo,Garcia,323-725-2044,25000.0,Sqft,2893-Printing Ink
Industrial,188611,4 19I000423,Terminated,1992-03-13,4,Los Angeles,Keystone Trucking,Keystone Trucking Ser Inc,19047 San Jose Ave,City Of Industry,Ca,91748.0,33.99934,-117.88694,Los Angeles,Bob,Soto,626-965-3358,2.0,Acres,4214-Local Trucking With Storage
Industrial,188612,4 19I000438,Terminated,1992-03-13,4,Los Angeles,Yoder Kay M,Gardena Specialized Proc,16520 S Figueroa St,Gardena,Ca,90248.0,33.88162,-118.28255,Los Angeles,Jim,Spear,310-532-9430,19400.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188613,4 19I000459,Terminated,1993-08-25,4,Los Angeles,"Perez, Raul Robert",Bob & Son Truck & Van Wrecking,1720 Workman St,Los Angeles,Ca,90031.0,34.06197,-118.21406,Los Angeles,Raul,Perez,3232232421,1156.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,188614,4 19I000464,Terminated,1992-03-13,4,Los Angeles,Allco Auto Salvage Co,Allco Auto Salvage Co,22632 S Alameda St,Long Beach,Ca,90810.0,33.82011,-118.23012,Los Angeles,Ralph,Lopez,310-830-6200,3.0,Acres,"5015-Motor Vehicle Parts, Used"
Industrial,188615,4 19I000480,Terminated,1992-03-13,4,Los Angeles,"Resins, Hugh J",Hugh J Resins,2267 W Gaylord St,Long Beach,Ca,90813.0,33.78642,-118.22186,Los Angeles,Hugh,J Miles,562-562-5918,35750.0,Sqft,"2295-Coated Fabrics, Not Rubberized"
Industrial,188616,4 19I000483,Terminated,1992-03-13,4,Los Angeles,William S Hart School District,Trans Dept,21429 Redview Dr,Santa Clarita,Ca,91350.0,34.06586,-118.21922,Los Angeles,Gary,Smith,661-259-0096,3.0,Acres,4151-School Buses
Industrial,188617,4 19I000486,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 1,1130 E 6Th St,Los Angeles,Ca,90021.0,34.03815,-118.23785,Los Angeles,Heather,Severin,213-806-9221,10.01,Acres,4111-Local And Suburban Transit
Industrial,188618,4 19I000487,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 2,783 E 16Th St,Los Angeles,Ca,90021.0,34.02887,-118.25386,Los Angeles,Heather,Severin,213-806-9221,8.0,Acres,4111-Local And Suburban Transit
Industrial,188619,4 19I000488,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 3,630 W Avenue 28,Los Angeles,Ca,90065.0,34.08835,-118.22376,Los Angeles,Heather,Severin,213-806-9221,9.0,Acres,4111-Local And Suburban Transit
Industrial,188620,4 19I000489,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 4,7878 Telegraph Rd,Downey,Ca,90240.0,33.97145,-118.11986,Los Angeles,Heather,Severin,213-806-9221,8.12,Acres,4111-Local And Suburban Transit
Industrial,188621,4 19I000490,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 5,2300 W 54Th St,Los Angeles,Ca,90062.0,33.99322,-118.31823,Los Angeles,Heather,Severin,213-806-9221,10.0,Acres,4111-Local And Suburban Transit
Industrial,188622,4 19I000491,Terminated,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 6,100 Sunset Ave,Venice,Ca,90291.0,33.99394,-118.47718,Los Angeles,Tom,Kefalas,213-922-4887,30.0,Acres,4111-Local And Suburban Transit
Industrial,188623,4 19I000492,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 7,8800 Santa Monica,West Hollywood,Ca,90069.0,34.08521,-118.38222,Los Angeles,Heather,Severin,213-806-9221,8.0,Acres,4111-Local And Suburban Transit
Industrial,188624,4 19I000493,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 8,9201 Canoga Ave,Chatsworth,Ca,91311.0,34.23727,-118.5976,Los Angeles,Heather,Severin,213-806-9221,180.0,Acres,4111-Local And Suburban Transit
Industrial,188625,4 19I000494,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 9,3449 Santa Anita Ave,El Monte,Ca,91731.0,34.07144,-118.04222,Los Angeles,Heather,Severin,213-806-9221,130.0,Acres,4111-Local And Suburban Transit
Industrial,188626,4 19I000495,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 10,742 N Mission Rd,Los Angeles,Ca,90033.0,34.05676,-118.21973,Los Angeles,Heather,Severin,213-806-9221,200.0,Acres,4111-Local And Suburban Transit
Industrial,188627,4 19I000496,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 11,4350 E 208Th St,Long Beach,Ca,90810.0,33.83471,-118.20751,Los Angeles,Heather,Severin,213-806-9221,16.3,Acres,4111-Local And Suburban Transit
Industrial,188628,4 19I000497,Terminated,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 12,970 W Chester Pl,Long Beach,Ca,90813.0,33.77692,-118.2033,Los Angeles,Heather,Severin,213-806-9221,5.0,Acres,4111-Local And Suburban Transit
Industrial,188629,4 19I000499,Terminated,1992-03-13,4,Los Angeles,Los Angeles County Metropolitan Transportation Authority,Metro Division 14,5413 Avalon Blvd,Los Angeles,Ca,90011.0,33.99291,-118.26521,Los Angeles,Tom,Kefalas,213-922-4887,9.0,Acres,4111-Local And Suburban Transit
Industrial,188630,4 19I000500,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 15,11900 Branford St,Sun Valley,Ca,91352.0,34.25601,-118.39254,Los Angeles,Heather,Severin,213-806-9221,21.0,Acres,4111-Local And Suburban Transit
Industrial,188631,4 19I000502,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 18,450 W Griffith St,Carson,Ca,90248.0,33.85992,-118.28072,Los Angeles,Heather,Severin,213-806-9221,15.0,Acres,4111-Local And Suburban Transit
Industrial,188632,4 19I000503,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 20,320 S Santa Fe Ave,Los Angeles,Ca,90013.0,34.04331,-118.23174,Los Angeles,Heather,Severin,213-806-9221,30.5,Acres,4111-Local And Suburban Transit
Industrial,188633,4 19I000504,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 30,470 Bauchet St,Los Angeles,Ca,90012.0,34.05729,-118.22867,Los Angeles,Heather,Severin,213-806-9221,35.0,Acres,4111-Local And Suburban Transit
Industrial,188634,4 19I000505,Active,1992-03-13,4,Los Angeles,Los Angeles Metro Environmental Services Division,Metro Division 34,4462 Pacific Blvd,Vernon,Ca,90058.0,34.00388,-118.22767,Los Angeles,Heather,Severin,213-806-9221,5.0,Acres,4111-Local And Suburban Transit
Industrial,188635,4 19I000522,Active,1992-03-16,4,Los Angeles,Wm  Recy  Disp Svcs Of Ca Inc,Usa Waste Of California,9081 Tujunga Ave,Sun Valley,Ca,91352.0,34.2356,-118.38055,Los Angeles,Jose,Bravo,818-252-3112,6.0,Acres,4212-Local Trucking Without Storage
Industrial,188636,4 19I000525,Active,1992-03-16,4,Los Angeles,Ducommun Aerostructures Inc,Ducommun Aerostructures Inc,268 E Gardena Blvd,Carson,Ca,90746.0,33.88214,-118.27164,Los Angeles,Pedro,Dumaua,657-335-3688,9.0,Acres,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,188637,4 19I000527,Terminated,1992-03-16,4,Los Angeles,Ducommun Aerostructures Inc,Ducommun Aerostructures Inc,131 E Gardena Blvd,Gardena,Ca,90248.0,33.88206,-118.27501,Los Angeles,Robert,Cowan,310-380-5373,2.0,Acres,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,188638,4 19I000528,Active,1992-03-16,4,Los Angeles,Ducommun Aerostructures Inc,Ducommun Aerostructures Inc,146 E Gardena Blvd,Carson,Ca,90746.0,33.88206,-118.27476,Los Angeles,Andrew,Pirie,310-380-5331,6.0,Acres,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,188639,4 19I000530,Active,1992-03-16,4,Los Angeles,City Of Burbank,City Of Burbank Landfill No 3,3000 Bel Aire Street,Burbank,Ca,91510.0,34.20857,-118.31297,Los Angeles,Daniel,Rynn,818-238-3915,86.0,Acres,4953-Refuse Systems
Industrial,188640,4 19I000531,Active,1992-03-16,4,Los Angeles,City Of Burbank,Burbank City Pub Works Maintenance Yard,124 S Lake St,Burbank,Ca,91502.0,34.17542,-118.31415,Los Angeles,John,Molinar,818-238-3919,9.0,Acres,4212-Local Trucking Without Storage
Industrial,188641,4 19I000538,Active,1992-03-16,4,Los Angeles,Wilmington Woodworks Inc,Wilmington Woodworks Inc,318 C St,Wilmington,Ca,90744.0,33.77288,-118.259007,Los Angeles,Ronald,Young,999-999-9999,120.0,Acres,2448-Wood Pallets And Skids
Industrial,188642,4 19I000547,Terminated,1992-03-16,4,Los Angeles,Lmdd Enterprises Dba Dixon Hard Chrome,Lmdd Enterprises,11645 Pendleton,Sun Valley,Ca,91352.0,34.22935,-118.38566,Los Angeles,Willie,Macawili,818-767-9650,21780.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188643,4 19I000552,Active,1992-03-16,4,Los Angeles,Continental Heat Treating Inc,Continental Heat Treating Inc,10643 Norwalk Blvd,Santa Fe Springs,Ca,90670.0,33.93735,-118.0727,Los Angeles,Shaun,Radford,562-944-8808,70000.0,Sqft,3398-Metal Heat Treating
Industrial,188644,4 19I000553,Terminated,1992-03-16,4,Los Angeles,Bridgestone Bandag Llc,Bridgestone Bandag Llc,2500 E Thompson St,Long Beach,Ca,90805.0,33.881,-118.16368,Los Angeles,Josh,Miller,562-272-4149,7.0,Acres,"3069-Fabricated Rubber Products, Nec"
Industrial,188645,4 19I000557,Terminated,1992-03-16,4,Los Angeles,Usa Waste Of California,Blue Barrel Disposal,25772 Springbrook Ave,Saugus,Ca,91350.0,34.41085,-118.53889,Los Angeles,Larry,Rinkenberger,661-223-3480,2.0,Acres,4212-Local Trucking Without Storage
Industrial,188646,4 19I000561,Active,1992-03-16,4,Los Angeles,Usa Waste Of California Inc,Usa Waste Of California Inc,1970 E 213Th Street,Long Beach,Ca,90810.0,33.83478,-118.23492,Los Angeles,Joel,Robledo,714-920-6062,6.0,Acres,4212-Local Trucking Without Storage
Industrial,188647,4 19I000563,Active,1992-03-16,4,Los Angeles,Usa Waste Of Ca,Usa Waste Of Ca,321 W Francisco St,Carson,Ca,90745.0,33.85028,-118.28253,Los Angeles,Armando,Bracamontes,714-659-5564,7.0,Acres,5093-Scrap And Waste Materials
Industrial,188648,4 19I000564,Terminated,1992-03-16,4,Los Angeles,Usa Waste Of Ca Inc,Waste Mgt Inc,11473 Penrose St,Sun Valley,Ca,91352.0,34.22173,-118.38163,Los Angeles,Kevin,Kiley,818-504-6455,6.0,Acres,4212-Local Trucking Without Storage
Industrial,188649,4 19I000565,Terminated,1992-03-16,4,Los Angeles,Western Waste Industries,Santa Fe Springs Dist 163,10600 Painter Ave,Santa Fe Springs,Ca,90670.0,33.93852,-118.05136,Los Angeles,Victor,Youssefian,310-605-6000,1.0,Acres,4212-Local Trucking Without Storage
Industrial,188650,4 19I000577,Terminated,1992-03-16,4,Los Angeles,Gnb Tecnnologies,Gnb Technologies,14500 Nelson Ave,City Of Industry,Ca,91744.0,34.03804,-117.97353,Los Angeles,Patrick,Wlodarczak,626-937-2521,10.0,Acres,3691-Storage Batteries
Industrial,188651,4 19I000584,Terminated,1992-03-16,4,Los Angeles,Als Plating Co Inc,Al S Plating Co Inc,318 W 131St St,Los Angeles,Ca,90061.0,33.9133,-118.27882,Los Angeles,Al,Vasquez,3233216755,38500.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188652,4 19I000588,Terminated,1992-03-16,4,Los Angeles,Deutch Metal Co,Deutch Metal Components,14800 S Figueroa St,Gardena,Ca,90248.0,33.89878,-118.28306,Los Angeles,Peggy,Fisher,3103236200,10.0,Acres,3451-Screw Machine Products
Industrial,188653,4 19I000591,Active,1992-03-16,4,Los Angeles,Arbe Ent Inc,Arbe Ent Inc,2431 Chico Ave,South El Monte,Ca,91733.0,34.05706,-118.06004,Los Angeles,Brad,Louie,626-579-4510,6.0,Acres,4214-Local Trucking With Storage
Industrial,188654,4 19I000597,Terminated,1992-03-16,4,Los Angeles,California Technical Plating,California Technical Plating,11533 Bradley Ave,San Fernando,Ca,91340.0,34.278928,-118.430207,Los Angeles,John,Bills,818-365-8205,27000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188655,4 19I000603,Active,1992-03-16,4,Los Angeles,Baldwin Park School District,Baldwin Park Sch Dist,3699 Holly Ave,Baldwin Park,Ca,91706.0,34.08303,-117.95978,Los Angeles,Roy,Rodriguez,626-962-3311,14.0,Acres,4151-School Buses
Industrial,188656,4 19I000604,Active,1992-03-16,4,Los Angeles,Lhoist North America Of Arizona Inc,Lhoist North America Of Arizona Inc,14931 Salt Lake,City Of Industry,Ca,91746.0,34.021542,-117.977628,Los Angeles,Duane,Surman,205-260-7946,6.0,Acres,3274-Lime
Industrial,188657,4 19I000612,Terminated,1992-03-16,4,Los Angeles,"Chadwick, James R",Chadwick Helmuth Co,4601 Arden Dr,El Monte,Ca,91731.0,34.08808,-118.04272,Los Angeles,Fred,Jensen,626-575-6161,5.0,Acres,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,188658,4 19I000618,Active,1992-03-16,4,Los Angeles,Baker Hughes Oilfield Operations Llc,Baker Petrolite,11808 S Bloomfield Ave,Santa Fe Springs,Ca,90670.0,33.92447,-118.06396,Los Angeles,Sam,Mudge,562-406-7090,2.0,Acres,"1389-Oil And Gas Field Services, Nec"
Industrial,188659,4 19I000640,Terminated,1992-03-17,4,Los Angeles,Duro Roller Co,Duro Roller Co,13006 Park St,Santa Fe Springs,Ca,90670.0,33.940166,-118.054872,Los Angeles,Julie,Wayda,562-944-8856,17144.0,Sqft,"3061-Molded, Extruded, And Lathe-Cut Mechanical Rubber Goods"
Industrial,188659,4 19Nec000784,Terminated,1992-03-17,4,Los Angeles,Duro Roller Co,Duro Roller Co,13006 Park St,Santa Fe Springs,Ca,90670.0,33.940166,-118.054872,Los Angeles,Julie,Wayda,562-944-8856,17144.0,Sqft,"3061-Molded, Extruded, And Lathe-Cut Mechanical Rubber Goods"
Industrial,188660,4 19I000642,Active,1992-03-17,4,Los Angeles,Votaw Precision Corp,Votaw Precision Corp,13153 Lakeland Rd,Santa Fe Springs,Ca,90670.0,33.93173,-118.05227,Los Angeles,Anthony,Garcia,562-324-2004,386713.0,Sqft,"3544-Special Dies And Tools, Die Sets, Jigs And Fixtures, And Industrial Molds"
Industrial,188661,4 19I000643,Active,1992-03-17,4,Los Angeles,Driftwood Dairy Inc,Driftwood Dairy Inc,10724 Lower Azusa Rd,El Monte,Ca,91731.0,34.09284,-118.03469,Los Angeles,David,Trenkenschuh,626-444-9591,11.0,Acres,2026-Fluid Milk
Industrial,188662,4 19I000645,Terminated,1992-03-17,4,Los Angeles,California Metal,Ca Metal Processing Co,1530 W Slauson Ave,Los Angeles,Ca,90047.0,33.98912,-118.30333,Los Angeles,Terry,Andersen,323-752-2247,13000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188662,4 19Nec000058,Active,2015-07-13,4,Los Angeles,California Metal,Ca Metal Processing Co,1530 W Slauson Ave,Los Angeles,Ca,90047.0,33.98912,-118.30333,Los Angeles,Terry,Andersen,323-752-2247,13000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188663,4 19I000656,Terminated,1992-03-17,4,Los Angeles,Joico Labs,Joico Labs,345 Baldwin Park Blvd,City Of Industry,Ca,91746.0,34.05429,-117.99466,Los Angeles,Nam,Bui,6269686111,6.0,Acres,"2844-Perfumes, Cosmetics, And Other Toilet Preparations"
Industrial,188664,4 19I000660,Terminated,1992-03-17,4,Los Angeles,Cyclean Of Los Angeles,Cyclean Recycling,11549 Bradley Ave,San Fernando,Ca,91340.0,34.27943,-118.42936,Los Angeles,Wb,Grant,8188375047,5.0,Acres,2951-Asphalt Paving Mixtures And Blocks
Industrial,188665,4 19I000662,Terminated,1992-03-17,4,Los Angeles,Gabels Cosmetics,Gabels Cosmetics,126 S Avenue 18,Los Angeles,Ca,90031.0,34.07273,-118.22312,Los Angeles,Sufian,Phoa,323-221-2430,19800.0,Sqft,"2844-Perfumes, Cosmetics, And Other Toilet Preparations"
Industrial,188665,4 19Nec001210,Active,1992-03-17,4,Los Angeles,Gabels Cosmetics,Gabels Cosmetics,126 S Avenue 18,Los Angeles,Ca,90031.0,34.07273,-118.22312,Los Angeles,Sufian,Phoa,323-221-2430,19800.0,Sqft,"2844-Perfumes, Cosmetics, And Other Toilet Preparations"
Industrial,188666,4 19I000667,Active,1992-03-17,4,Los Angeles,Garfield Metal Fin Div Of Anadite Inc,Anadite California Restoration Trust,10647 Garfield,South Gate,Ca,90280.0,33.93222,-118.16728,Los Angeles,John,Didun,562-861-2205,145000.0,Sqft,"3479-Coating, Engraving, And Allied Services, Nec"
Industrial,188667,4 19I000668,Terminated,1993-01-12,4,Los Angeles,Hj Baker  Bro Inc,H J Baker  Bro Inc,1001 Schley Ave,Wilmington,Ca,90744.0,33.78374,-118.23264,Los Angeles,Kevin,Courtney,562-436-5341,122640.0,Sqft,"2819-Industrial Inorganic Chemicals, Nec"
Industrial,188668,4 19I000673,Terminated,1992-03-18,4,Los Angeles,Pace Industries,Former Die Cast Products Inc,621 Rosecrans,Gardena,Ca,90248.0,33.90194,-118.28592,Los Angeles,Robert,Anderson,Unknown,5.0,Acres,3363-Aluminum Die-Castings
Industrial,188669,4 19I000675,Terminated,1992-03-18,4,Los Angeles,Western Diesel,Western Diesel,5141 Telegraph Rd,Los Angeles,Ca,90022.0,34.01174,-118.16134,Los Angeles,Harry,Nadjarian,323-268-3141,15606.0,Sqft,"3599-Industrial And Commercial Machinery And Equipment, Nec"
Industrial,188670,4 19I000677,Terminated,1992-03-18,4,Los Angeles,Aad District & Dry Cleaning,Aad Dist & Dry Cleaning,2306 38Th,Vernon,Ca,90058.0,34.0081,-118.2326,Los Angeles,Harry,Pourat,3235825900,3000.0,Sqft,3363-Aluminum Die-Castings
Industrial,188671,4 19I000680,Active,1992-03-18,4,Los Angeles,Ws Dodge Oil Co Inc,W S Dodge Oil Co Inc,3710 Fruitland Ave,Maywood,Ca,90270.0,33.99607,-118.19732,Los Angeles,Anne,Downs,323-583-3478,0.61,Acres,2992-Lubricating Oils And Greases
Industrial,188672,4 19I000685,Terminated,1992-03-18,4,Los Angeles,A  W Engineering,A  W Engineering,8528 Dice Rd  8518,Santa Fe Springs,Ca,90670.0,33.96371,-118.06589,Los Angeles,Jorge,Macias,562-945-1041,67000.0,Sqft,"3469-Metal Stamping, Nec"
Industrial,188672,4 19Nec000306,Terminated,1992-03-18,4,Los Angeles,A  W Engineering,A  W Engineering,8528 Dice Rd  8518,Santa Fe Springs,Ca,90670.0,33.96371,-118.06589,Los Angeles,Jorge,Macias,562-945-1041,67000.0,Sqft,"3469-Metal Stamping, Nec"
Industrial,188673,4 19I000687,Terminated,1992-03-18,4,Los Angeles,Jack Engle  Co,Jack Engle  Co,8440 S Alameda St,Los Angeles,Ca,90001.0,33.96164,-118.23196,Los Angeles,Brad,Lyddon,323-589-8111,9.86,Acres,5093-Scrap And Waste Materials
Industrial,188674,4 19I000688,Terminated,1992-03-18,4,Los Angeles,Gasser Olds Co,Gasser Olds Co,2618 Fruitland Ave,Vernon,Ca,90058.0,33.99638,-118.22496,Los Angeles,John,Efurd,323-583-9031,38115.0,Sqft,"3369-Nonferrous Foundries, Except Aluminum And Copper"
Industrial,188675,4 19I000718,Active,1992-03-19,4,Los Angeles,Quality Heat Treating,Quality Heat Treating,3305 Burton Ave,Burbank,Ca,91504.0,34.19676,-118.34683,Los Angeles,Bob,Akin,818-840-8212,40040.0,Sqft,3398-Metal Heat Treating
Industrial,188676,4 19I000719,Active,1992-03-19,4,Los Angeles,Valley Plating Works Inc,Valley Plating Works Inc,2707 N San Fernando Rd,Los Angeles,Ca,90065.0,34.10959,-118.24223,Los Angeles,Romell,Medina,323-838-9206,100000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,188677,4 19I000723,Active,1992-03-19,4,Los Angeles,Jones Chemicals Inc,Jones Chemicals Inc,1401 Del Amo Blvd,Torrance,Ca,90501.0,33.84684,-118.30403,Los Angeles,Timothy,Gaffney,585-538-2314,5.0,Acres,"2819-Industrial Inorganic Chemicals, Nec"
Industrial,188678,4 19I000724,Active,1992-03-19,4,Los Angeles,City Of Burbank,Burbank Water Reclamation Plant,740 N Lake St,Burbank,Ca,91502.0,34.18261,-118.31892,Los Angeles,Nenad,Sebez,818-237-5742,7.0,Acres,4952-Sewerage Systems
Industrial,188679,4 19I000729,Terminated,1992-03-19,4,Los Angeles,Alhambra School District,Alhambra Sch Dist Trans,24 S Marengo Ave,Alhambra,Ca,91801.0,34.09121,-118.14206,Los Angeles,George,Murray,626-308-2392,58806.0,Sqft,4151-School Buses
Industrial,188680,4 19I000748,Terminated,1992-03-20,4,Los Angeles,Allan Co,Allan Co,1417 Wright,Los Angeles,Ca,90015.0,34.03912,-118.27292,Los Angeles,Carlos,Perez,213-742-0662,1.0,Acres,5093-Scrap And Waste Materials
Industrial,188681,4 19I000751,Terminated,1992-03-20,4,Los Angeles,Allan Co,Monrovia Recycling,145 W Duarte Rd,Monrovia,Ca,91016.0,34.13223,-118.00197,Los Angeles,Kara,Bouton,626-962-4047,43827.0,Sqft,5093-Scrap And Waste Materials
Industrial,188682,4 19I000752,Active,1992-03-20,4,Los Angeles,Allan Co,Allan Co,14618 Arrow,Baldwin Park,Ca,91706.0,34.10685,-117.95683,Los Angeles,Rich,Hubbard,626-962-4047,2.0,Acres,5093-Scrap And Waste Materials
Industrial,188683,4 19I000759,Terminated,1992-03-20,4,Los Angeles,Hehr International,Hehr International,3333 Casitas Ave,Los Angeles,Ca,90039.0,34.11732,-118.25334,Los Angeles,Farida,Surujbhan,323-663-1261,150862.0,Sqft,"3442-Metal Doors, Sash, Frames, Molding, And Trim Manufacturing"
Industrial,188684,4 19I000762,Terminated,1992-03-20,4,Los Angeles,Spence Electroplating Company,Spence Electroplating Company,1001 Chestnut,Burbank,Ca,91506.0,34.18169,-118.32174,Los Angeles,Fred,Harris,8185311931,30000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
